user,repos_collab,deleted,site_admin,hireable,email,company,github_star
kw4k,,False,False,False,,,False
kw4krz,kw4krz/Factorio-bp,True,False,False,,,False
kw42chan,"kw42chan/react-app,kw42chan/demo-repo2,kw42chan/test-repo2,kw42chan/demo-repo,kw42chan/github-slideshow,kw42chan/test-repo",False,False,False,,,False
kw48792,kw48792/ABC-SMC-w-Aux,False,False,False,,,False
kw411718198,"kw411718198/blockchain,kw411718198/Survice-Computing,kw411718198/db_3group_course_design,Service-Computing-Group/front-end",False,False,False,,,False
kw468,"kw468/airlines_jmp,kw468/welfare-airlines,kw468/tsathroughput,kw468/kickstarter",False,False,False,,,False
kw4ng,"kw4ng/gameboy_emulator,kw4ng/Website,kw4ng/Orderbook,kw4ng/basic_server_client,kw4ng/trading_engine,Michigan-Investment-Group/nlp-news,kw4ng/Trading-Platform,kw4ng/gb_emulator,kw4ng/Learning-Web",False,False,False,,,False
kw4lsk,,False,False,False,,,False
kw4s,"kw4s/Ichaival,kw4s/LANraragi",False,False,False,,,False
kw486,"kw486/hello-world,kw486/kw486,kw486/sc-pipeline,kw486/scpipeline",False,False,False,,,False
kw4ku,,False,False,False,,,False
kw4ntuum,"kw4ntuum/kw4ntuum.github.io,kw4ntuum/myAppSample",False,False,False,,,False
kw4b,kw4b/kw4b,False,False,False,,,False
kw44099,,False,False,False,,,False
kw4prk,,False,False,False,,,False
kw4z,"kw4z/website-portfolio,kw4z/Spammer",False,False,True,,IUT Informatique,False
kw443,,False,False,False,,,False
kw4ks,"kw4ks/VHDL_Projects,kw4ks/Shift-Ctrl",True,False,False,,,False
kw4s12,,False,False,False,,,False
kw4world,kw4world/JavaUtils,False,False,False,,,False
kw4m,kw4m/1,False,False,False,,,False
kw432888,,False,False,False,,,False
kw4c,,False,False,False,,,False
kw417078,,False,False,False,,,False
kw41,,False,False,False,,,False
9tykeshav,"9tykeshav/revolt-py,9tykeshav/tabulate,9tykeshav/CacheManager,9tykeshav/tenor-rust,9tykeshav/Nocturnal,9tykeshav/revolt-stuff,9tykeshav/tldr,9tykeshav/tabulate-rs-,9tykeshav/Rust,9tykeshav/9tykeshav.github.io",False,False,False,,,False
9ty9,9ty9/fidostudio,True,False,False,,,False
9ty5ve,9ty5ve/9ty5ve.github.io,False,False,False,,,False
9tyfour,"9tyfour/github-slideshow,9tyfour/google-homepage",False,False,False,,,False
9ty,,True,False,False,,,False
9tyrese,9tyrese/rsschool-cv,False,False,False,,,False
9tyrone,,False,False,False,,,False
9tyone,,False,False,False,,,False
9tyranny,,True,False,False,,,False
lxRbckl,"lxRbckl/Project-Hakkonen,lxRbckl/Project-Fenaverat-1,lxRbckl/Project-Serra,lxRbckl/PiHole,lxRbckl/Project-PasCam-7,lxRbckl/lxRbckl,lxRbckl/Project-Ubittas,lxRbckl/Project-Acta-Mea-1,lxRbckl/Project-Panavia,lxRbckl/Project-Domum,lxRbckl/Project-Fenaverat,lxRbckl/Project-Acta-Mea-4,lxRbckl/Project-UMKC-1,lxRbckl/Project-Ubittas-2,lxRbckl/Project-Lebba,lxRbckl/Project-RB8,lxRbckl/Project-Acta-Mea,lxRbckl/Project-OGIWS,lxRbckl/Project-Kinma,lxRbckl/Project-Comperio,lxRbckl/Project-UMKC-2,lxRbckl/Project-JA-2,lxRbckl/Project-Fenaverat-2,lxRbckl/Project-PasCam-4,lxRbckl/Project-Heimir,lxRbckl/Project-Borg,lxRbckl/Project-Acta-Mea-2,lxRbckl/Project-Acta-Mea-3,lxRbckl/Project-JA,lxRbckl/Project-PasCam-6,lxRbckl/Project-TeneT,lxRbckl/Project-PasCam-5,lxRbckl/Project-Skotak,lxRbckl/Project-Telas,lxRbckl/Project-PasCam-1,lxRbckl/Project-Maximus,lxRbckl/Resume-Template,lxRbckl/Project-PasCam-2,lxRbckl/Project-Jordyn,lxRbckl/Project-RCoD,lxRbckl/Project-PasCam-3,lxRbckl/Project-WS3K,lxRbckl/Project-JA-1",False,False,True,,University of Missouri – Kansas City,False
lxROKxl,,True,False,False,,,False
lxRavenxl,,False,False,False,,,False
lxREAPERxl,,False,False,False,,,False
G347Gksolutions,,False,False,True,,Gksolutions,False
G349007,,False,False,False,,,False
G3400,,False,False,False,,,False
G34r-St3f4n,,True,False,False,,,False
G34567,,False,False,False,,,False
G34891,,False,False,False,,,False
G34RS,,False,False,False,,,False
G343,,False,False,False,,,False
G34RB0X,,False,False,False,,,False
Zp9Zp9,,False,False,False,,,False
Zp9010,,False,False,False,,,False
xHMZx,xHMZx/Flutter_HmZNewZ,False,False,False,,,False
xHMTx,xHMTx/DahliaDict,False,False,False,,,False
isdenmois,"isdenmois/brz,isdenmois/fileman,isdenmois/magellan-launcher,isdenmois/example,mrsin/formsy-material-ui,isdenmois/perfomance_evaluation,isdenmois/fantlab,isdenmois/file-manager,isdenmois/performance-evaluation-ng,isdenmois/diplomo-project,isdenmois/performance-evaluation,isdenmois/remote-new,isdenmois/bm-front,isdenmois/bookly-e2e,isdenmois/performance_evaluation,isdenmois/learn-topic,isdenmois/skipjack,isdenmois/bookly,isdenmois/meal-planner,isdenmois/EBookParser,isdenmois/book-uploader,openfc/formsy-material-ui,isdenmois/httpd,isdenmois/book-manager-native,isdenmois/AudioBookConverter,isdenmois/book-manager-typescript,isdenmois/book-manager-node,isdenmois/exam-trainer,isdenmois/fileman-redux,isdenmois/meal-planner-web,isdenmois/kodi-renam,isdenmois/beta-hd,isdenmois/send-to-pb,isdenmois/keys-scrapper,isdenmois/readish,isdenmois/procraft-test-task,isdenmois/supa-learnish,isdenmois/MagellanLauncher,isdenmois/diplom-tex,isdenmois/fibook,isdenmois/book-manager-android,isdenmois/stack,isdenmois/fastlane-plugin-sftp,isdenmois/book-manager-react,isdenmois/audiobook-converter,isdenmois/bm,isdenmois/hd-backbone,isdenmois/ni,isdenmois/bm-back,isdenmois/changelog,isdenmois/workspaces-test,isdenmois/books,isdenmois/collaborative-work,isdenmois/book-uploader-compose,isdenmois/appdroid,isdenmois/book-manager,isdenmois/pandora,isdenmois/js-initlab,isdenmois/remote-control,isdenmois/livelib-scraping",False,False,True,,,False
isdaves,isdaves/py-meowbot,False,False,False,,,False
isdiscodead,"isdiscodead/likelion_django_study,isdiscodead/mapping,isdiscodead/codingDevilJSDeep,isdiscodead/graphql-airbnb-clone,isdiscodead/2022_OOP_Java,isdiscodead/nocode-be-study,isdiscodead/23-FE-Practice,isdiscodead/2023_KUS,isdiscodead/ReactNative101,isdiscodead/BaaN,isdiscodead/like_lion_2022,129lovely/studynet-ui,isdiscodead/ddung_jang,isdiscodead/100_days_css,UnderDog-Revolution/2022-2-BE-Mento-Blog,isdiscodead/2021_KUS,isdiscodead/2022_KUS,isdiscodead/react-native-101,isdiscodead/BIG_PY_2022,isdiscodead/Algorithm,isdiscodead/BOJ_step_problem,ssorn88/whobetter,isdiscodead/SteamMBTI,isdiscodead/project-code-dog,isdiscodead/yunoCodingCSS,isdiscodead/Daymoji,isdiscodead/isdiscodead,UnderDog-Revolution/2022-2-FE-Mentee-Blog,isdiscodead/ggong_chi,UnderDog-Revolution/.github,isdiscodead/drfAirBnB,yumsae/todays-sentence,UnderDog-Revolution/2022-2-BE-Mentee-Blog,isdiscodead/airbnb-native,Jihyun-Choi/CafeInArt,isdiscodead/UrH,isdiscodead/2022_data_analysis_study,isdiscodead/first_react,UnderDog-Revolution/2022-2-FE-Mento-Blog,isdiscodead/CafeInArt,129lovely/study-net-springmvc,isdiscodead/bite-size-react,isdiscodead/mogakco_js,matt700395/mapping,isdiscodead/likelion-2023,isdiscodead/redux-egoing,isdiscodead/swift_introduction_01,129lovely/studynet-spring,isdiscodead/nyang_crush,isdiscodead/debug,isdiscodead/ca_in",False,False,False,,"Korea University, Sejong",False
isdom,"isdom/sts-agent,isdom/XFS5152CE,isdom/jocean-jdmk,isdom/restful-demo,isdom/xbeacon,isdom/jocean-zkoss,isdom/ffrelay,isdom/jocean-jolokia,isdom/yahboom_mbit,isdom/PN532,isdom/jocean-svr,isdom/devconf,isdom/jocean-event-extend,isdom/jocean-opentracing-jdbc,isdom/pxt-mp3,isdom/jocean-bce,isdom/aliyun-agent,isdom/jocean-event-api,isdom/jocean-event-core,isdom/netty,isdom/jocean-rosa,isdom/jocean-lbsyun,isdom/jocean-cli,isdom/jocean-wechat,isdom/jocean-http,isdom/jocean-redis,isdom/xharbor,isdom/jocean-aliyun,isdom/jocean-j2se,isdom/jocean-restful-server,isdom/jocean-zk-webui,isdom/jocean-idiom,isdom/makedist,isdom/jocean-wsproxy,isdom/jocean-zk-cli,isdom/ServiceOnWiFi",False,False,False,isdom@qq.com,greatdata.com.cn,False
isdzulqor,"isdzulqor/Medical-Record-C-App,isdzulqor/kraicklist,isdzulqor/slack,isdzulqor/Flask-Python-Simple-App,isdzulqor/Simple-Rest-Spring-MVC-Khannedy,isdzulqor/meeting-room-ci-school,isdzulqor/Smart-Vehicle-Monitoring,isdzulqor/SimpleGraphQL,isdzulqor/Sunshine-IAK-Intermediate,isdzulqor/automation-practice-test,isdzulqor/Simple-Medical-Record-C-App,isdzulqor/bootstrap3.3.6-meteor-package,isdzulqor/Nearest-Neighbor-Algorithm,isdzulqor/Baking-App-Android,isdzulqor/MasakanIndonesiaAndroid,isdzulqor/nodemailer,isdzulqor/isdzulqor-new,isdzulqor/meeting-room-ci-admin,isdzulqor/springboot-postgres-jpa-heroku,isdzulqor/website,isdzulqor/demo-employee-migrate,isdzulqor/meeting-room-android,isdzulqor/text-mining-search-engine,taufikarifuddin/paperless-app-web,isdzulqor/telegram-springboot-bot,isdzulqor/healthy-mart-webapp,isdzulqor/sort_image,isdzulqor/keriwilan,isdzulqor/naming,isdzulqor/webrtc-one-to-many,isdzulqor/smart-present-alkhidmah,isdzulqor/React-Simple-App,isdzulqor/ReactReduxExpress,isdzulqor/talk-pens-2022-aws-github-action,trulie-id/kacong,isdzulqor/paperless-approval,isdzulqor/aplikasi-maktab,isdzulqor/Simple-React-Redux,hasnakhaisa/signage-bea,isdzulqor/json-server,isdzulqor/training-unit-test,isdzulqor/cakcuk,isdzulqor/Popular-Movie,isdzulqor/cakijah",False,False,True,midzulqornain@gmail.com,,False
isdma8,"isdma8/bdsdan-dslearn,isdma8/dscatalogJunitTests,isdma8/bds-movieflix,isdma8/github-user-search,isdma8/dscatalog-bootcamp-devsuperior,isdma8/dsclient-pf-m1-bootcamp,isdma8/ms-course,isdma8/project-sts3,isdma8/nlw04",False,False,False,daniel.mag.almeida@gmail.com,,False
